111601332	-3.723310	361.598649	43.048953	5.115135	-170.080579	33.751952	0.000528	0.021896	-3.503805	0.000000
111601416	-3.567193	359.601876	42.924904	5.123791	-170.292755	33.775116	0.000475	0.021843	-3.490947	0.000000
111601524	-3.403537	357.603645	42.778341	5.133237	-169.992768	33.765150	0.000370	0.021738	-3.478089	0.000000
111601608	-3.232637	355.624285	42.677975	5.115078	-170.116342	33.756556	0.000422	0.021791	-3.465231	0.000000
111601700	-3.057253	353.646308	42.542534	5.114741	-170.330114	33.752742	0.000422	0.021791	-3.452373	0.000000
111601780	-2.960857	352.667065	42.483409	5.092711	-170.054625	33.747366	0.000581	0.021949	-3.439515	0.000000
111601860	-2.863072	351.686835	42.441646	5.088898	-169.656607	33.786440	0.000687	0.022055	-3.433086	0.000000
111601956	-2.591266	348.760402	42.284937	5.088536	-169.868505	33.764725	0.000687	0.022055	-3.413799	0.000000
111602056	-2.393078	346.828638	42.204364	5.084312	-169.718385	33.768717	0.000687	0.022055	-3.394512	0.000000
111602156	-2.209163	344.896372	42.118224	5.066608	-169.594682	33.759346	0.000845	0.022213	-3.375225	0.000000
111602256	-2.017706	342.986504	42.037887	5.066773	-169.506226	33.763536	0.000792	0.022160	-3.355938	0.000000
111602392	-1.820193	341.073571	41.949756	5.061370	-169.992700	33.765115	0.000792	0.022160	-3.323793	0.000000
111602492	-1.630927	339.179293	41.892868	5.061776	-169.779968	33.759940	0.000792	0.022160	-3.304506	0.000000
111602592	-1.442615	337.285926	41.793654	5.069958	-170.205607	33.770307	0.000739	0.022107	-3.285219	0.000000
111602692	-1.260818	335.415162	41.700362	5.052625	-169.868452	33.773681	0.000898	0.022266	-3.265932	0.000000
111602772	-1.077442	333.543528	41.607409	5.047675	-170.102553	33.765468	0.001003	0.022371	-3.246645	0.000000
111602856	-0.905906	331.677157	41.499576	5.061282	-170.038892	33.756286	0.000951	0.022319	-3.233787	0.000000
111602956	-0.733970	329.828087	41.405625	5.052631	-169.868467	33.755735	0.000898	0.022266	-3.220929	0.000000
111603056	-0.570920	327.976535	41.264225	5.052570	-169.902680	33.742381	0.000792	0.022160	-3.201642	0.000000
111603140	-0.493153	327.053686	41.212680	5.055292	-170.820937	33.736224	0.000739	0.022107	-3.182355	0.000000
111603248	-0.356681	325.224123	41.100934	5.093284	-169.718404	33.759757	0.000634	0.022002	-3.169497	0.000000
111603340	-0.236351	323.389908	40.966703	5.097161	-170.080572	33.742959	0.000634	0.022002	-3.163068	0.000000
111603424	-0.186952	322.480338	40.895134	5.092993	-169.891740	33.733395	0.000739	0.022107	-3.156639	0.000000
111603504	-0.096391	320.668219	40.769968	5.102318	-169.680993	33.746198	0.000687	0.022055	-3.156639	0.000000
111603584	-0.028706	318.860894	40.618253	5.111625	-169.470418	33.741064	0.000634	0.022002	-3.150210	0.000000
