20140103111606020	-3.128545	277.247799	37.900125	0.488604	2.076567	-4.088844	0.315021	294	263	295	255
20140103111606104	-3.372475	275.572523	37.804934	0.437172	2.063709	-4.153134	0.295734	296	264	298	256
20140103111606184	-3.608551	273.905201	37.685408	0.379311	2.044422	-4.223853	0.276447	296	263	299	254
20140103111606292	-3.836797	272.242707	37.568391	0.327879	2.025135	-4.288143	0.257160	298	262	299	250
20140103111606372	-4.056302	270.576384	37.454790	0.276447	2.005848	-4.352433	0.244302	292	268	293	256
20140103111606456	-4.157772	269.739398	37.380382	0.250731	1.992990	-4.384578	0.231444	298	263	295	254
20140103111606556	-4.446580	267.258458	37.159335	0.205728	1.960845	-4.448868	0.199299	301	266	298	257
20140103111606640	-4.544347	266.431937	37.073346	0.160725	1.935129	-4.506729	0.173583	296	268	295	260
20140103111606720	-4.701868	264.777211	36.922449	0.141438	1.922271	-4.538874	0.160725	301	263	300	254
20140103111606804	-4.787415	263.956843	36.835562	0.096435	1.890126	-4.590306	0.128580	300	266	299	259
20140103111606884	-4.918879	262.303779	36.730650	0.064290	1.877268	-4.641738	0.109293	301	262	302	252
20140103111606968	-4.987510	261.476669	36.651072	0.045003	1.857981	-4.667454	0.096435	302	264	306	253
20140103111607072	-5.156736	258.996053	36.460418	0.012858	1.832265	-4.718886	0.070719	302	264	308	255
20140103111607164	-5.251483	257.347420	36.298621	-0.025716	1.793691	-4.783176	0.032145	300	270	303	261
20140103111607244	-5.293689	256.526232	36.222931	-0.038574	1.780833	-4.802463	0.012858	303	268	307	252
20140103111607324	-5.377587	254.884289	36.056586	-0.064290	1.742259	-4.847466	-0.012858	304	264	309	255
20140103111607448	-5.436528	253.247477	35.924190	-0.083577	1.716543	-4.886040	-0.038574	308	260	310	255
20140103111607532	-5.436528	253.247477	35.924190	-0.083577	1.716543	-4.886040	-0.038574	306	264	312	258
20140103111607612	-5.505061	250.776282	35.699615	-0.115722	1.671540	-4.937472	-0.083577	301	273	309	266
20140103111607692	-5.522128	249.956766	35.626002	-0.122151	1.658682	-4.950330	-0.096435	301	267	310	258
20140103111607772	-5.534751	248.314517	35.482935	-0.135009	1.626537	-4.976046	-0.128580	303	269	308	263
20140103111607872	-5.538864	246.668181	35.325262	-0.141438	1.594392	-5.008191	-0.160725	306	267	308	260
20140103111607956	-5.529231	245.848648	35.261962	-0.147867	1.581534	-5.014620	-0.173583	307	271	307	264
20140103111608036	-5.529231	245.848648	35.261962	-0.147867	1.581534	-5.014620	-0.173583	308	271	309	264
20140103111608120	-5.516140	245.024563	35.184444	-0.147867	1.568676	-5.027478	-0.186441	307	280	308	273
20140103111608224	-5.419831	241.743103	34.862073	-0.141438	1.497957	-5.053194	-0.257160	308	285	308	279
20140103111608304	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	313	287	314	278
20140103111608384	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	318	274	325	269
20140103111608468	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	318	282	321	277
20140103111608548	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	335	295	324	289
20140103111608628	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	345	303	329	296
20140103111608708	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	356	310	333	302
20140103111608792	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	368	316	341	309
20140103111608924	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	377	321	347	315
20140103111609024	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	391	323	355	316
20140103111609104	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	414	324	370	318
20140103111609188	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	431	322	379	316
20140103111609284	-5.335603	240.112285	34.705594	-0.128580	1.459383	-5.059623	-0.295734	446	319	390	313
20140103111609388	-4.548237	231.990741	33.977676	0.000000	1.305087	-5.014620	-0.443601	463	317	402	312
20140103111609472	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	452	276	409	268
20140103111609552	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	450	258	410	250
20140103111609636	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	466	257	420	249
20140103111609716	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	481	256	429	250
20140103111609796	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	495	256	439	250
20140103111609880	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	511	257	449	251
20140103111609964	-4.329592	230.376307	33.880035	0.057861	1.272942	-4.976046	-0.482175	526	258	460	253
20140103111610108	-3.517326	224.874222	33.850228	0.212157	1.266513	-4.879611	-0.488604	542	260	470	255
20140103111610200	-3.517326	224.874222	33.850228	0.237873	1.266513	-4.860324	-0.488604	557	261	481	256
20140103111610280	-3.517326	224.874222	33.850228	0.237873	1.266513	-4.860324	-0.488604	530	262	463	257
20140103111610364	-3.517326	224.874222	33.850228	0.237873	1.266513	-4.860324	-0.488604	546	264	472	259
20140103111610444	-3.517326	224.874222	33.850228	0.237873	1.266513	-4.860324	-0.488604	561	266	483	261
20140103111610528	-3.517326	224.874222	33.850228	0.237873	1.266513	-4.860324	-0.488604	575	268	491	262
20140103111610624	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	590	265	500	260
20140103111610704	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	550	265	473	260
20140103111610788	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	563	264	483	258
20140103111610872	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	576	263	491	258
20140103111610956	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	590	261	500	257
20140103111611044	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	603	262	508	258
20140103111611136	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	618	263	516	258
20140103111611216	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	631	262	525	259
20140103111611296	-2.768132	220.351405	33.886428	0.417885	1.279371	-4.744602	-0.475746	630	264	531	260
20140103111611472	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	590	264	539	262
20140103111611564	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	589	265	547	263
20140103111611644	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	577	272	479	268
20140103111611728	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	589	273	485	269
20140103111611812	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	601	272	492	269
20140103111611896	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	610	271	497	268
20140103111611980	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	622	270	501	266
20140103111612060	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	631	269	507	266
20140103111612144	-1.197878	210.881745	33.824442	0.810054	1.272942	-4.481013	-0.482175	630	269	511	267
20140103111612228	-0.876787	208.763494	33.781148	0.893631	1.260084	-4.423152	-0.495033	588	269	515	268
20140103111612308	-0.876787	208.763494	33.781148	0.893631	1.260084	-4.423152	-0.495033	633	270	501	268
20140103111612388	-0.876787	208.763494	33.781148	0.893631	1.260084	-4.423152	-0.495033	592	268	505	270
20140103111612476	-0.876787	208.763494	33.781148	0.893631	1.260084	-4.423152	-0.495033	585	265	508	267
20140103111612556	-0.876787	208.763494	33.781148	0.893631	1.260084	-4.423152	-0.495033	586	268	511	268
20140103111612652	-0.159455	203.938004	33.760105	1.092930	1.260084	-4.301001	-0.495033	588	267	514	267
20140103111612744	-0.159455	203.938004	33.760105	1.092930	1.260084	-4.301001	-0.495033	619	270	477	269
20140103111612824	-0.159455	203.938004	33.760105	1.092930	1.260084	-4.301001	-0.495033	629	271	479	270
20140103111612908	-0.159455	203.938004	33.760105	1.092930	1.260084	-4.301001	-0.495033	632	272	480	270
20140103111612992	-0.159455	203.938004	33.760105	1.092930	1.260084	-4.301001	-0.495033	623	269	480	269
20140103111613108	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	582	267	480	268
20140103111613188	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	626	267	461	266
20140103111613280	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	602	269	440	267
20140103111613364	0.487338	199.250991	33.746485	1.279371	1.260084	-4.185279	-0.495033	605	272	437	270
